groupid,game,crc,name,size_x,size_y,grade,format,notes
1131,1,0xD8051536,"STA60_BORDER01_Diff",256,256,0,"DXT5",""
1131,1,0x1AABB348,"STA60_GLASS01_Diff",256,256,0,"DXT5",""
1132,1,0x1CFE77F9,"UNC01_SkyRed01tga",2048,512,0,"DXT1",""
1132,1,0x7B62BFBA,"UNC01_SkyRed01tga",1024,256,0,"DXT1",""
1132,1,0x544CC90A,"UNC01_SkyMagent01tga",1024,256,1,"DXT1","Difference - Colour"
1132,1,0x2A03ED7D,"UNC01_SkyDRKRed01tga",1024,256,1,"DXT1","Difference - Brightness, colour"
1132,1,0xE726C864,"UNC01_SkyRed01tga",512,128,0,"DXT1",""
1133,1,0xFAEC8692,"UNC02_Rock01_Diff2",512,512,2,"DXT1","Differences - Colour"
1133,1,0x95E1C3DC,"UNC02_Rock01_Diff2",256,256,2,"DXT5","Differences - Colour"
1134,1,0x0A049288,"UNC02_Rock01_Norm2",512,512,0,"DXT1",""
1134,1,0x1681041F,"UNC02_Rock01_Norm2",256,256,0,"DXT1",""
1135,1,0x93BB1128,"UNC02_RockOvrLay01_Norm",512,512,0,"DXT1",""
1135,1,0x3E830A21,"UNC02_RockOvrLay01_Norm",256,256,0,"DXT1",""
1136,1,0x3DA7CC3D,"UNC02_RockOvrLay01_Spec",1024,1024,0,"DXT1",""
1136,1,0x74BFD5CA,"UNC02_RockOvrLay01_Spec",1024,1024,0,"DXT1",""
1136,1,0x3B762286,"UNC02_RockOvrLay01_Spec",512,512,0,"DXT1",""
1136,1,0x6283DF27,"UNC02_RockOvrLay01_Spec",512,512,0,"DXT1",""
1137,1,0x5B8AA3A8,"UNC02_RockOvrLay02_Diff",512,512,2,"DXT1","Differences - Colour"
1137,1,0x7BDBA467,"UNC02_RockOvrLay02_Diff",512,512,2,"DXT1","Differences - Colour"
1138,1,0x52C6D340,"UNC02_SandRock01_Spec",1024,1024,0,"DXT1",""
1138,1,0x240E1FE1,"UNC02_SandRock01_Spec",512,512,0,"DXT1",""
1138,1,0x3C2A1C76,"UNC02_SandRock01_Spec",512,512,0,"DXT1",""
1139,1,0x2B6410FA,"UNC02_SandRock02_Diff",512,512,2,"DXT1","Differences - Colour"
1139,1,0x9C372D82,"UNC02_SandRock02_Diff",512,512,2,"DXT1","Differences - Colour"
1140,1,0xCCEA52C1,"UNC03_SnowBlownWht_Diff",1024,1024,2,"DXT1","Differences - Brightness - Contrast"
1140,1,0x3F5FA87E,"UNC03_Snow_Diff01",512,512,2,"DXT1","Differences - Brightness - Contrast"
1141,1,0x34F8D3E4,"UNC03_Snow_Norm01",1024,1024,0,"DXT1",""
1141,1,0x7DF8E705,"UNC03_Snow_Norm01",512,512,0,"DXT1",""
1142,1,0x4F5A6EE7,"UNC20_SandOverride_Diff",1024,1024,2,"DXT1","Differences - Brightness - Contrast"
1142,1,0x258AC46F,"UNC40_SaltOverride_Diff",1024,1024,2,"DXT1","Differences - Brightness - Contrast"
1143,1,0x4E9EA601,"UNC21_Sand_Spec01",512,512,0,"DXT1",""
1143,1,0xF1A59B81,"UNC21_Sand_Spec01",512,512,0,"DXT1",""
1144,1,0x5F3F4710,"WAR20_BROKENCONCRETE01_DIFF",512,512,0,"DXT5",""
1144,1,0x8F4B8E77,"WAR20_BROKENCONCRETE01_DIFF",256,256,0,"DXT5",""
1145,1,0xF832F095,"WAR20_BULLETHOLES01_DIFF",512,512,0,"DXT5",""
1145,1,0xAE0CAB7B,"WAR20_BULLETHOLES01_DIFF",256,256,0,"DXT5",""
1146,1,0x43F7B927,"WAR20_CONCRETEFLOOR03_DIFF",512,512,0,"DXT5",""
1146,1,0xF3D9BEF6,"WAR20_CONCRETEFLOOR03_DIFF",256,256,0,"DXT5",""
1147,1,0x6A95D394,"WAR20_CONCRETEFLOOR03_norm",512,512,0,"DXT5",""
1147,1,0x92FA0FBA,"WAR20_CONCRETEFLOOR03_norm",256,256,0,"DXT5",""
1148,1,0x20A9A1C5,"war20_concretetrim03_diff",256,512,2,"DXT1","Differences - Brightness - Contrast"
1148,1,0xB5941B71,"war20_concretetrim03_diff",256,512,2,"DXT1","Differences - Brightness - Contrast"
1149,1,0x389C7750,"WAR20_FLOOR01_DIFF",512,512,0,"DXT5",""
1149,1,0x741CD6D0,"WAR20_FLOOR01_DIFF",512,512,0,"DXT5",""
1150,1,0xA7840C0C,"WAR20_GLASS01_DIFF",512,512,0,"DXT5",""
1150,1,0x7A9E537A,"WAR20_GLASS01_DIFF",256,256,0,"DXT5",""
1151,1,0x8D53A615,"WAR20_REBAR01_DIFF",512,512,0,"DXT5",""
1151,1,0xD5F7892D,"WAR20_REBAR01_DIFF",256,256,0,"DXT5",""
1152,1,0x87AFE4E5,"WAR20_REBAR01_NORM",512,512,0,"DXT5",""
1152,1,0x77E28E13,"WAR20_REBAR01_NORM",256,256,0,"DXT5",""
1153,1,0x430B5353,"WAR20_REBAR01_spec",512,512,0,"DXT5",""
1153,1,0xB2427C14,"WAR20_REBAR01_spec",256,256,0,"DXT5",""
1154,1,0x8A68FC73,"WAR20_ruble01_DIFF",512,512,0,"DXT5",""
1154,1,0xB16E38A3,"WAR20_ruble01_DIFF",512,512,0,"DXT5",""
1155,1,0x6845F16F,"war20_sheet01_norm",512,512,0,"DXT1",""
1155,1,0x33E7EFF0,"war20_sheet01_norm",256,256,0,"DXT1",""
1156,1,0x1EEB2467,"WAR20_TOWER_NORM",512,512,0,"DXT5",""
1156,1,0x5F2A989B,"WAR20_TOWER_NORM",512,512,0,"DXT5",""
1157,1,0xDEFD09F9,"WAR20_TRIM02_NORM",512,512,0,"DXT5",""
1157,1,0x648C6864,"WAR20_TRIM02_NORM",256,256,0,"DXT5",""
1158,1,0x46896E9A,"WAR20_TRIM05_NORM",512,512,0,"DXT5",""
1158,1,0x30866BC6,"WAR20_TRIM05_NORM",256,256,0,"DXT5",""
1159,1,0xE48D32BA,"WAR20_WALL02_NORM",512,512,0,"DXT5",""
1159,1,0xCAFC3A77,"WAR20_WALL02_NORM",256,256,0,"DXT5",""
1160,1,0xCB5C1B16,"WAR20_WALL03_DIFF",256,512,0,"DXT5",""
1160,1,0xF73F46D4,"WAR20_WALL03_DIFF",128,256,0,"DXT5",""
1161,1,0x4AF29CF0,"WAR20_WALL03_NORM",256,512,0,"DXT5",""
1161,1,0xD194C14C,"WAR20_WALL03_NORM",128,256,0,"DXT5",""
1162,1,0x62618A89,"war20_wall03_spec01",256,512,0,"DXT5",""
1162,1,0xBDA4BB0A,"war20_wall03_spec01",128,256,0,"DXT5",""
1163,1,0x507F1EA9,"WAR20_WALL04_DIFF",512,512,0,"DXT5",""
1163,1,0x83D5BDCB,"WAR20_WALL04_DIFF",512,512,0,"DXT5",""
1164,1,0x368BB4DE,"WAR20_WIRE03_SPEC_M01",512,512,0,"DXT5",""
1164,1,0xECE61FD2,"WAR20_WIRE03_SPEC_M01",256,256,0,"DXT5",""
1165,1,0xE6804B6B,"WAR20_WIRE03_SPEC_M02",512,512,0,"DXT5",""
1165,1,0x29AF2B20,"WAR20_WIRE03_SPEC_M02",256,256,0,"DXT5",""
1166,1,0xF3C334BE,"WAR20_WIRE05_DIFF",512,512,0,"DXT5",""
1166,1,0xD0522052,"WAR20_WIRE05_DIFF",256,256,0,"DXT5",""
1167,1,0xDC7AE11E,"WAR20_WIREMESH01_SPEC",512,512,0,"DXT5",""
1167,1,0x70CEB1F3,"WAR20_WIREMESH01_SPEC",256,256,0,"DXT5",""
2000,2,0xE9DD1D15,"Sun_FANWALL_diff",512,512,0,"DXT5",""
2000,2,0x11EA725D,"Asa_FANWALL_diff",256,256,0,"DXT5",""
2001,2,0xF8A9824E,"Asari_Door01_Diff",512,512,2,"DXT1","Different image - Text"
2001,2,0xFE003EF0,"Asari_Door01_Diff",512,512,2,"DXT1","Different image - Text"
2002,2,0xF633179B,"AsariTrim_Norm",512,512,0,"DXT1",""
2002,2,0xA81AAEA8,"AsariTrim_Norm",256,256,0,"DXT1",""
2003,2,0x19843160,"SpaceBranch_Diff",1024,1024,0,"DXT5",""
2003,2,0x65F4F98C,"Beach_Branch_Diff",512,512,2,"DXT5","Differences - Colour"
2003,2,0xBA909B04,"N7_ME_SpaceBranch_Diff",256,256,0,"DXT5",""
2004,2,0x70732454,"Beach_Plants01_Norm",512,512,0,"DXT1",""
2004,2,0x29E5C9E7,"Cerberus_Plants01_Norm",512,512,0,"DXT1",""
2005,2,0xFBFFBF28,"BlackRock_Diff",512,512,0,"DXT5",""
2005,2,0x657618AE,"BlackRock_Diff",128,128,0,"DXT5",""
2006,2,0x964A25D4,"Bread_Mask",512,512,0,"DXT1",""
2006,2,0x2DB81EB0,"N7_DriveBy_Bread_Mask",512,512,0,"DXT1",""
2006,2,0x234F733C,"Bread_Mask",256,256,0,"DXT1",""
2007,2,0x13515F41,"BuildingTrims_Diff",512,512,1,"DXT5","Minor differences image"
2007,2,0x1C2FCAA1,"BuildingTrims_Diff",512,512,1,"DXT5","Minor differences image"
2008,2,0x1BB4651D,"CargoDoor_Emmis",512,512,0,"DXT1",""
2008,2,0xF5B384D7,"CargoDoor_Emmis",256,256,0,"DXT1",""
2009,2,0xADF9F624,"CargoDoor_Spec",512,512,0,"DXT1",""
2009,2,0x850C025F,"CargoDoor_Spec",256,256,0,"DXT1",""
2010,2,0x407A1B0F,"Casket01_Diff_Shep",1024,1024,1,"DXT1","Different image - N7 Logo"
2010,2,0x376C0834,"Casket01_Diff",512,512,1,"DXT1","Different image - No logo"
2011,2,0xE3DFDECE,"CaveFloor01_Norm",512,512,1,"DXT1","Differences - Brightness - Contrast"
2011,2,0x2CC6A29B,"CaveFloor01_Norm2",512,512,1,"DXT1","Differences - Brightness - Contrast"
2012,2,0xE757EF0A,"Cerberus_Floor02_Norm",512,512,0,"DXT1",""
2012,2,0xFBE5925A,"Floor02_Norm",256,256,0,"DXT1",""
2013,2,0x1DE66322,"Cerberus_Wall04_Norm",1024,1024,0,"DXT1",""
2013,2,0x48441DED,"Cerberus_Wall01_Norm",512,512,0,"DXT1",""
2014,2,0xC0037AA5,"Crate_Explosive01_Diff",1024,512,0,"DXT1",""
2014,2,0x9E0F3B15,"Crate_Explosive01_Diff",512,256,0,"DXT1",""
2015,2,0xF30D6C1E,"DarkWall_Norm",512,512,0,"DXT1",""
2015,2,0xDF5C0B6F,"Trims01_Norm01",512,512,0,"DXT1","Differences - Sharper"
2016,2,0xCD68714B,"LIQ_AccentDetails01_Diff",512,512,0,"DXT5",""
2016,2,0x90F79E6C,"Debris_Accent_Diff",256,256,0,"DXT5",""
2017,2,0x5B571BAA,"LIQ_Pipes01_Diff",512,512,0,"DXT5",""
2017,2,0x1191489A,"Debris_Pipe_Diff",256,256,0,"DXT5",""
2018,2,0xBB6B1D79,"Detail_Sheet01",1024,1024,0,"DXT5",""
2018,2,0x1513CF6C,"Detail_Sheet01_Msk",512,512,0,"DXT5",""
2019,2,0xF158FE52,"Detail_Sheet01",1024,1024,0,"DXT5",""
2019,2,0x27AC582A,"Detail_Sheet01",512,512,0,"DXT5",""
2020,2,0xA33F49C9,"Detail_Sheet01_Norm",1024,1024,0,"DXT1",""
2020,2,0x5B57797D,"Detail_Sheet01_Norm",512,512,0,"DXT1",""
2021,2,0xC6915AD6,"Door_FrameA_DIFF",1024,1024,1,"DXT1","Different image - Omega logo"
2021,2,0x57090C4F,"Door_FrameA_DIFF",512,512,1,"DXT1","Different image - No logo"
2022,2,0x287D6EFD,"FacLabExt_Ground_01_NORM",1024,1024,0,"DXT1",""
2022,2,0xA3B824F6,"LIQ_Ground01_Norm",512,512,0,"DXT1",""
2023,2,0x98CBD4A0,"GarbageCan_Norm",512,512,0,"ATI2_3Dc",""
2023,2,0x95F7CE13,"GarbageCan_Norm",256,256,0,"ATI2_3Dc",""
2024,2,0x90DECE32,"HeavyWeapCont01_Norm",512,512,0,"DXT1",""
2024,2,0x1659F410,"WarGearCont01_Norm",512,512,0,"DXT1",""
2025,2,0x8F4CEB65,"HMF_ARM_SHP_FBDb_SPEC_PROMO",2048,2048,0,"DXT5",""
2025,2,0x3BBC2E98,"HMF_ARM_SHP_FBDb_SPEC",512,512,0,"DXT5",""
2026,2,0x8EFED754,"HMF_HED_PROCustom_MKup_01",256,256,0,"DXT5",""
2026,2,0xAA1DAEBC,"HMF_HED_PROCustom_MKup_02",256,256,0,"DXT5",""
2027,2,0xE3F396F2,"HMF_HED_PROJack_Scalp_Diff_Promo",2048,2048,2,"DXT1","Base for upscales"
2027,2,0x59CE0EFA,"HMF_HED_PROJack_Scalp_Diff",1024,1024,2,"DXT1","Base for upscales"
2028,2,0x7006393E,"HMF_HED_PROJack_Scalp_Norm_Promo",2048,2048,2,"ATI2_3Dc","Base for upscales"
2028,2,0xF1E9E572,"HMF_HED_PROJack_Scalp_Norm",512,512,2,"ATI2_3Dc","Base for upscales"
2029,2,0xAE29E532,"HMM_ARM_HVYa_Arrival_Norm",1024,1024,1,"ATI2_3Dc","Carbon fiber overlay"
2029,2,0xCF70B25E,"HMM_HVYa_Eclip_Norm",512,512,1,"ATI2_3Dc","Clean"
2029,2,0x24357E7C,"HMM_SBM_HVYa_Norm",512,512,1,"ATI2_3Dc","Grunge"
2030,2,0x00C596EB,"HMM_ARM_HVYc_Diff",1024,1024,0,"A8R8G8B8","Differences - Alpha"
2030,2,0x8655D0DE,"HMM_ARM_SHP_Diff",1024,1024,0,"DXT5","Differences - Alpha"
2031,2,0x9463EA68,"HMM_ARM_HVYc_Norm",1024,1024,0,"ATI2_3Dc",""
2031,2,0x76A70CC1,"HMM_ARM_SHP_Norm",512,512,0,"ATI2_3Dc",""
2032,2,0xB046F046,"HMM_ARM_INF_HED_Spec_PROMO",1024,1024,0,"DXT5",""
2032,2,0xEA7B9B22,"HMM_ARM_INF_HED_Spec",512,512,0,"DXT5",""
2033,2,0x5BF83DB1,"HMM_ARM_INF_HEDb_Diff_PROMO",1024,1024,0,"DXT5",""
2033,2,0xBEEAC748,"HMM_ARM_INF_HEDb_Diff",128,128,0,"DXT5",""
2034,2,0x745A195D,"HMM_ARM_INF_HEDb_Norm_PROMO",1024,1024,0,"ATI2_3Dc",""
2034,2,0x5DCF983A,"HMM_ARM_INF_HEDb_Norm",256,256,0,"ATI2_3Dc",""
2035,2,0x30939285,"HMM_ARM_INF_Spec_PROMO",2048,2048,0,"DXT5",""
2035,2,0x4C173D02,"HMM_ARM_INF_Spec",512,512,0,"DXT5",""
2036,2,0x8FB40DC6,"HMM_ARM_SHP_FBDa_SPEC_PROMO",2048,2048,1,"A8R8G8B8","Differences - Alpha"
2036,2,0x575320C4,"HMM_ARM_SHP_FBDa_SPEC",512,512,1,"DXT5","Differences - Alpha"
2037,2,0x943FE6E4,"HMM_ARM_SHP_FBDb_SPEC",512,512,0,"DXT5",""
2037,2,0x19E60797,"HMM_ARM_SHP_FBDb_SPEC_PROMO",512,512,0,"DXT5",""
2038,2,0xB1DE6BA5,"HMM_ARM_SHPa_Leg_Diff",1024,1024,0,"DXT1",""
2038,2,0x0CF382B7,"HMM_ARM_SHPa_Leg_Diff",512,512,0,"DXT5",""
2039,2,0xC60DDE0F,"HMM_ARM_SHPa_Leg_Norm",1024,1024,0,"ATI2_3Dc",""
2039,2,0xD5134F09,"HMM_ARM_SHPa_Leg_Norm",512,512,0,"ATI2_3Dc",""
2040,2,0x326C4284,"HMM_ARM_SHPa_Leg_Spec",1024,1024,0,"DXT1",""
2040,2,0xE181EB28,"HMM_ARM_SHPa_Leg_Spec",512,512,0,"DXT1",""
2041,2,0xE63FAA49,"HMM_ARM_SHPa_Leg_Strp",1024,1024,0,"DXT1",""
2041,2,0x43F7F055,"HMM_ARM_SHPa_Leg_Strp",512,512,0,"DXT1",""
2042,2,0xE83DDF32,"HMM_ARM_SHPa_Leg_Tint",1024,1024,0,"DXT5",""
2042,2,0xC4349D62,"HMM_ARM_SHPa_Leg_Tint",512,512,0,"DXT5",""
2043,2,0xC799F5A2,"HMM_ARM_SHPa_Sld_Diff",512,512,0,"DXT1",""
2043,2,0x501FCCBD,"HMM_ARM_SHPa_Sld_Diff",256,256,0,"DXT1",""
2044,2,0x015580AE,"HMM_ARM_SHPa_Sld_Norm",512,512,0,"ATI2_3Dc",""
2044,2,0x84D68CE3,"HMM_ARM_SHPa_Sld_Norm",256,256,0,"ATI2_3Dc",""
2045,2,0xE44F34E7,"HMM_ARM_SHPa_Sld_Spec",512,512,0,"DXT1",""
2045,2,0x6C0C8879,"HMM_ARM_SHPa_Sld_Spec",256,256,0,"DXT1",""
2046,2,0x24104CA9,"HMM_ARM_SHPa_Sld_Strp",512,512,0,"DXT1",""
2046,2,0x08AAC11F,"HMM_ARM_SHPa_Sld_Strp",256,256,0,"DXT1",""
2047,2,0xC4F2C4C6,"HMM_ARM_SHPa_Sld_Tint",512,512,0,"DXT5",""
2047,2,0x867CD3E1,"HMM_ARM_SHPa_Sld_Tint",256,256,0,"DXT5",""
2048,2,0xAD13D25E,"HMM_ARM_SHPa_Slv_Diff",1024,1024,0,"DXT1",""
2048,2,0xF59900AC,"HMM_ARM_SHPa_Slv_Diff",512,512,0,"DXT1",""
2049,2,0x7405CA4B,"HMM_ARM_SHPa_Slv_Norm",1024,1024,0,"ATI2_3Dc",""
2049,2,0x541DF1F7,"HMM_ARM_SHPa_Slv_Norm",512,512,0,"ATI2_3Dc",""
2050,2,0x427E84B2,"HMM_ARM_SHPa_Slv_Spec",1024,1024,0,"DXT1",""
2050,2,0x67A88C8E,"HMM_ARM_SHPa_Slv_Spec",512,512,0,"DXT1",""
2051,2,0x07B3DD80,"HMM_ARM_SHPa_Slv_Strp",1024,1024,0,"DXT1",""
2051,2,0xB16EF449,"HMM_ARM_SHPa_Slv_Strp",512,512,0,"DXT1",""
2052,2,0x72FE93C6,"HMM_ARM_SHPa_Slv_Tint",1024,1024,0,"DXT5",""
2052,2,0xA48AEA3E,"HMM_ARM_SHPa_Slv_Tint",512,512,0,"DXT5",""
2053,2,0xA9439D0F,"HMM_ARM_SHPa_Tor_Diff",1024,1024,0,"DXT1",""
2053,2,0xEB251313,"HMM_ARM_SHPa_Tor_Diff",512,512,0,"DXT1",""
2054,2,0x1DE370EC,"HMM_ARM_SHPa_Tor_Norm",1024,1024,0,"ATI2_3Dc",""
2054,2,0xA17CA644,"HMM_ARM_SHPa_Tor_Norm",512,512,0,"ATI2_3Dc",""
2055,2,0xA7F54D68,"HMM_ARM_SHPa_Tor_Spec",1024,1024,0,"DXT5",""
2055,2,0xBBD4D705,"HMM_ARM_SHPa_Tor_Spec",512,512,0,"DXT5",""
2056,2,0xE826C34D,"HMM_ARM_SHPa_Tor_Strp",1024,1024,0,"DXT1",""
2056,2,0x74D7C3AD,"HMM_ARM_SHPa_Tor_Strp",512,512,0,"DXT1",""
2057,2,0xFEF6D23C,"HMM_ARM_SHPa_Tor_Tint",1024,1024,0,"DXT5",""
2057,2,0x16743D01,"HMM_ARM_SHPa_Tor_Tint",512,512,0,"DXT5",""
2058,2,0x6688AE56,"HMM_ARM_SHPe_Leg_Diff",1024,1024,0,"DXT1",""
2058,2,0x36B89377,"HMM_ARM_SHPe_Leg_Diff",512,512,0,"DXT1",""
2059,2,0x79F3DCB6,"HMM_ARM_SHPe_Leg_Norm",1024,1024,0,"ATI2_3Dc",""
2059,3,0x25541CC3,"HMM_ARM_SHPe_Leg_Norm",512,512,1,"V8U8",""
2059,2,0x088D1A05,"HMM_ARM_SHPe_Leg_Norm",512,512,0,"ATI2_3Dc",""
2060,2,0x41D74482,"HMM_ARM_SHPe_Leg_Spec",1024,1024,0,"DXT5",""
2060,2,0xC2B995EF,"HMM_ARM_SHPe_Leg_Spec",512,512,0,"DXT5",""
2061,3,0xAA6ED439,"HMM_ARM_SHPe_Leg_Strp",512,512,1,"DXT1",""
2061,2,0x89A00AA0,"HMM_ARM_SHPe_Leg_Strp",1024,1024,0,"DXT1",""
2061,2,0xC5264023,"HMM_ARM_SHPe_Leg_Strp",256,256,0,"DXT1",""
2062,2,0x1E2FC4F6,"HMM_ARM_SHPe_Leg_Tint",1024,1024,0,"DXT5",""
2062,2,0x85C3B921,"HMM_ARM_SHPe_Leg_Tint",256,256,0,"DXT5",""
2063,2,0x4EB258FA,"HMM_ARM_SHPe_Sld_Diff",512,512,0,"DXT1",""
2063,2,0x570DABB4,"HMM_ARM_SHPe_Sld_Diff",256,256,0,"DXT1",""
2064,2,0x15B1984A,"HMM_ARM_SHPe_Sld_Spec",256,256,-1,"DXT5",""
2064,2,0x95329D6C,"HMM_ARM_SHPe_Sld_Spec",512,512,0,"DXT5",""
2064,2,0x7B031E8E,"HMM_ARM_SHPe_Sld_Spec",256,256,0,"DXT5",""
2065,2,0x4B7EB6A8,"HMM_ARM_SHPe_Sld_Strp",256,256,0,"DXT1",""
2065,2,0x8E0C8166,"HMM_ARM_SHPe_Sld_Strp",256,256,1,"DXT1","Minor differences image - Sharper"
2065,2,0xD21F0D25,"HMM_ARM_SHPe_Sld_Strp",256,256,0,"DXT1",""
2066,2,0x01DF87FC,"HMM_ARM_SHPe_Sld_Tint",256,256,0,"DXT5",""
2066,2,0x668FB72A,"HMM_ARM_SHPe_Sld_Tint",256,256,0,"DXT5",""
2067,2,0xA6BCE848,"HMM_ARM_SHPe_Slv_Diff",1024,1024,0,"DXT1",""
2067,2,0xC39D768B,"HMM_ARM_SHPe_Slv_Diff",512,512,0,"DXT1",""
2068,2,0x6DC64EC2,"HMM_ARM_SHPe_Slv_Norm",1024,1024,0,"ATI2_3Dc",""
2068,3,0xA999302C,"HMM_ARM_SHPe_Slv_Norm",512,512,1,"V8U8",""
2068,2,0x64A47DB3,"HMM_ARM_SHPe_Slv_Norm",512,512,0,"ATI2_3Dc",""
2069,2,0xE85B98AD,"HMM_ARM_SHPe_Slv_Spec",1024,1024,0,"DXT5",""
2069,2,0x9A3AF675,"HMM_ARM_SHPe_Slv_Spec",512,512,0,"DXT5",""
2070,2,0x7307FB17,"HMM_ARM_SHPe_Slv_Strp",512,512,1,"DXT1","Minor differences image - Sharper"
2070,2,0x845050DD,"HMM_ARM_SHPe_Slv_Strp",512,512,1,"DXT1",""
2071,2,0x484F8DF5,"HMM_ARM_SHPe_Slv_Tint",512,512,0,"DXT5",""
2071,2,0x578B8254,"HMM_ARM_SHPe_Slv_Tint",512,512,0,"DXT5",""
2072,2,0x2566C14F,"HMM_ARM_SHPe_Tor_Diff",1024,1024,0,"DXT1",""
2072,2,0xAB91FCB9,"HMM_ARM_SHPe_Tor_Diff",512,512,0,"DXT1",""
2073,2,0x305C2A50,"HMM_ARM_SHPe_Tor_Spec",1024,1024,0,"DXT5",""
2073,2,0xCDF29E93,"HMM_ARM_SHPe_Tor_Spec",512,512,0,"DXT5",""
2074,2,0x1052766F,"HMM_ARM_SHPe_Tor_Tint",512,512,0,"DXT5",""
2074,2,0xE9980F91,"HMM_ARM_SHPe_Tor_Tint",512,512,0,"DXT5",""
2075,2,0x6771AD76,"HMM_BRT_SBM_Spec",512,512,0,"DXT5",""
2075,2,0x88EE92C0,"HMM_BRT_U2M_Spec",256,256,0,"DXT5",""
2076,2,0x9677359F,"HMM_HGR_KEN_Spec",256,256,0,"DXT5",""
2076,2,0xAA46A7CB,"HMM_HGR_U2M_Spec",256,256,0,"DXT5",""
2077,2,0xF9FBC112,"HMM_HGR_SHP_FBDa_SPEC_PROMO",1024,1024,0,"DXT5",""
2077,2,0x4DC9B172,"HMM_HGR_SHP_FBDa_SPEC",512,512,0,"DXT5",""
2078,2,0x564A1CC7,"HMM_HGR_SHP_FBDb_SPEC",512,512,1,"DXT5","Differences - Contrast - Best choice"
2078,2,0x9064C56A,"HMM_HGR_SHP_FBDb_SPEC_PROMO",512,512,1,"DXT5","Differences - Contrast"
2079,2,0x4DF79517,"HMM_HGR_SHP_FBDe_SPEC_PROMO",1024,1024,0,"DXT5",""
2079,2,0x67540045,"HMM_HGR_SHP_FBDe_SPEC",512,512,0,"DXT5",""
2080,2,0xD6DC71DF,"HMM_HGR_SHPj_Spec_Promo",1024,1024,0,"DXT5",""
2080,2,0xBEC5E365,"HMM_HGR_SHPj_Spec",512,512,0,"DXT5",""
2081,2,0xD24A4137,"HMM_HGR_SHPj_Tint_Promo",1024,1024,0,"DXT5",""
2081,2,0x3D164AFD,"HMM_HGR_SHPj_Tint",512,512,0,"DXT5",""
2082,2,0xFFC73A3C,"HMM_HGR_ZAD_Norm",512,512,0,"ATI2_3Dc",""
2082,2,0xE7EE21D1,"HMM_HGR_ZADb_Norm",512,512,0,"DXT1",""
2083,2,0xC998C527,"HMM_HVYa_Eclp_Norm",512,512,2,"ATI2_3Dc","Base for upscales"
2083,2,0x4DD97D41,"HMM_HVYa_Simp_Norm",256,256,2,"ATI2_3Dc","Base for upscales"
2084,2,0x762EFA9D,"Door_DNORM",512,512,0,"DXT1",""
2084,2,0xEF04586C,"Jail_Vault_DNORM",512,512,0,"DXT1",""
2084,2,0xD8AE6AFC,"Metal_bare_DNORM",256,256,0,"DXT1",""
2085,2,0x0FE08DC9,"KRO_GNT_LGTb_Norm",1024,1024,0,"ATI2_3Dc",""
2085,2,0x0ECCAC3C,"KRO_GNT_LGTc_Norm",1024,1024,0,"ATI2_3Dc",""
2086,2,0xF5FDACC7,"LeafGround01_Diff",512,512,0,"DXT1",""
2086,2,0x087E0216,"LeafGround01_Diff",256,256,0,"DXT1",""
2087,2,0xDF84B581,"LIQ_Pipes01_Norm",512,512,0,"DXT1",""
2087,2,0xC030171A,"Pipes_Dest01_Norm",256,256,0,"DXT1",""
2088,2,0x3964A122,"LIQ_Rock03_Norm",512,512,0,"DXT1",""
2088,2,0x323E57CE,"Rock_01_Norm",256,256,0,"DXT1",""
2089,2,0x3EEA35B4,"LIQ_Track01_Norm",512,512,0,"DXT1",""
2089,2,0x5AC9E6C1,"Valve01_Main_Norm",512,512,0,"DXT1",""
2090,2,0xA32F43C7,"LIQ_Track02_Norm",512,512,0,"DXT1",""
2090,2,0xFA895E4B,"Railing_Bridge01_Norm",256,256,0,"DXT1",""
2091,2,0xC81109C4,"LIQ_Trim03_DarkMetal_Norm",512,512,0,"DXT1",""
2091,2,0x724E85E6,"Trim_Dest01_Norm",256,256,0,"DXT1",""
2092,2,0x691A25F1,"LIQ_Walkway01_Norm",512,512,0,"DXT1",""
2092,2,0xD55D82B0,"Walkway_Dest01_Norm",256,256,0,"DXT1",""
2093,2,0xF80162CB,"LIQ_Wall01_Diff",512,512,0,"DXT1",""
2093,2,0x22FD07A4,"Wall_Dest01_Diff",256,256,0,"DXT1",""
2094,2,0xFD3A0C73,"LIQ_Wall01_Norm",512,512,0,"DXT1",""
2094,2,0x35239956,"Wall_Dest01_Norm",128,128,0,"DXT1",""
2095,2,0x5DC5BC37,"LIQ_Wall01_Diff",512,512,2,"DXT5","base for upscales"
2095,2,0x5B6204F0,"LIQ_Wall03_Diff",512,512,2,"DXT5","base for upscales"
2095,2,0x92FE57BC,"LIQ_Wall02_Diff",256,256,2,"DXT5","base for upscales"
2096,2,0x8A65B8D7,"Metal_Norm",512,512,0,"DXT1",""
2096,2,0xA84797E6,"Metal_Trims01_Norm_DupMetal_Trims01_Diff_Dup",256,256,0,"DXT1",""
2097,2,0x4E8D4437,"MetalPanel01_Norm",256,256,0,"DXT1",""
2097,2,0xC5648BC8,"MetalPanel01_Norm",256,256,0,"DXT1",""
2098,2,0x53A5819D,"MossGround01_Diff",1024,1024,0,"DXT1",""
2098,2,0xCCA9D4A4,"MossGround01_Diff",512,512,0,"DXT1",""
2099,2,0x4ADBC55E,"N7_DriveBy_OilColor_Diff",512,512,0,"DXT1",""
2099,2,0xFCDA15E0,"OilColor_Diff",512,512,0,"DXT1",""
